Price,Bedroom2,Landsize,BuildingArea,Lattitude,Longtitude
825000,2,0,86.0,-37.874,144.9819
1050000,3,257,138.0,-37.881,144.9841
632000,2,0,54.0,-37.8831,144.9855
582500,2,0,,-37.885,144.991
485000,1,0,43.0,-37.8831,144.9918
660000,2,317,,-37.8815,144.9903
575000,2,483,57.0,-37.874,144.9835
590000,2,0,77.0,-37.8757,144.9853
1238000,3,116,119.0,-37.8789,144.9836
640000,2,626,,-37.8791,144.9923
510000,2,0,62.0,-37.8831,144.9896
717000,2,0,,-37.8758,144.9874
1875000,4,223,173.0,-37.882,144.993
1180000,2,249,,-37.8778,144.9866
780000,3,0,100.0,-37.8726,144.9846
878500,3,75,122.0,-37.8843,144.9917
3572000,4,737,207.0,-37.8839,144.9831
1015000,2,0,,-37.8844,144.9855
940000,3,0,,-37.8808,144.9893
630000,2,0,,-37.8828,144.9897
1700000,3,316,,-37.875,144.9813
686000,2,1622,,-37.8716,144.9869
560000,2,0,70.0,-37.8751,144.987
765000,2,0,88.0,-37.8809,144.9833
670000,2,0,84.0,-37.883,144.9916
1625000,3,246,133.0,-37.8861,144.9877
1122000,2,0,104.0,-37.8744,144.9888
559000,2,1307,,-37.8838,144.9853
369000,1,1547,,-37.8749,144.9903
525500,2,0,,-37.8749,144.9799
2400000,4,560,185.0,-37.8822,144.9913
655000,2,0,70.0,-37.8902,144.9907
684000,2,0,98.0,-37.875,144.991
451000,1,0,,-37.8895,144.9902
500000,2,0,63.0,-37.8761,144.9821
680000,2,0,67.0,-37.8811,144.9797
600000,2,0,75.0,-37.8715,144.9873
370000,1,0,51.0,-37.8767,144.9849
612000,2,0,,-37.8861,144.9863
1561000,3,218,,-37.8758,144.9798
390000,1,644,47.0,-37.8798,144.994
313000,1,0,,-37.8766,144.991
630000,2,0,70.0,-37.8817,144.984
1675000,3,345,,-37.8865,144.9891
470000,1,900,,-37.8839,144.9848
640000,2,0,80.0,-37.8757,144.987
932000,2,799,110.0,-37.8818,144.9918
645000,2,0,75.0,-37.8842,144.9829
347000,1,0,37.0,-37.8839,144.9903
875000,2,0,83.0,-37.8725,144.9854
582500,2,0,65.0,-37.8895,144.9902
570000,2,0,50.0,-37.8831,144.9855
1875000,3,235,211.0,-37.8775,144.9808
326000,1,0,,-37.8768,144.9905
340000,1,0,42.0,-37.8784,144.9864
2200000,4,348,218.0,-37.8748,144.9778
687500,2,0,69.0,-37.8828,144.9899
680000,2,0,,-37.8753,144.9902
730000,2,0,85.0,-37.874,144.9903
526000,2,0,47.0,-37.8809,144.9947
920000,3,758,18.0,-37.8768,144.9845
1830000,3,374,162.0,-37.8747,144.987
572500,2,1307,,-37.8838,144.9853
1925000,2,393,,-37.8835,144.9873
1425000,3,684,147.0,-37.7585,144.9317
660000,2,263,113.0,-37.7418,144.8977
550000,2,0,83.0,-37.7575,144.9298
980000,3,445,,-37.7505,144.8934
1295000,3,688,105.0,-37.7578,144.9317
1900000,4,733,,-37.7587,144.91
595000,2,752,89.0,-37.7553,144.9302
911000,3,225,98.0,-37.7454,144.8987
900000,4,288,210.0,-37.7562,144.9286
645000,2,0,76.0,-37.7495,144.9205
1965000,4,704,,-37.7509,144.9219
840000,3,282,,-37.7491,144.8917
702500,2,168,77.0,-37.758,144.9311
960000,3,549,106.0,-37.7479,144.8931
1670000,4,291,183.0,-37.7544,144.9325
1100000,3,789,257.0,-37.7558,144.9073
1800000,3,648,215.0,-37.7493,144.9112
1250000,3,374,267.0,-37.7507,144.8911
1365000,3,754,,-37.7528,144.8967
1130000,2,646,100.0,-37.7502,144.8923
370000,2,0,55.0,-37.7569,144.9256
1467000,3,188,171.0,-37.7532,144.9178
1315000,2,634,,-37.7406,144.894
2390000,3,669,,-37.7534,144.9154
1240000,3,307,,-37.7543,144.9249
456000,2,0,,-37.7557,144.9222
2800000,5,877,378.0,-37.7491,144.9002
325000,1,0,,-37.7447,144.9184
521000,2,0,,-37.7504,144.9051
645000,2,228,,-37.7531,144.9059
1160000,4,256,217.0,-37.7527,144.8957
445000,2,916,,-37.7502,144.9065
2620000,6,860,355.0,-37.7484,144.9025
1226000,3,533,125.0,-37.7462,144.8953
825000,3,477,,-37.7499,144.9127
1402000,4,554,193.0,-37.7508,144.8937
897000,3,226,,-37.7393,144.8931
1240000,3,503,,-37.7456,144.9059
1990000,4,1021,,-37.7415,144.8987
855000,3,396,116.0,-37.7484,144.8907
1775000,3,725,,-37.7551,144.9047
411000,2,0,,-37.7547,144.9107
1275000,4,503,160.0,-37.7513,144.8925
1800000,5,611,,-37.7527,144.9237
1590000,4,475,272.0,-37.7418,144.8938
606000,2,0,93.0,-37.7598,144.9128
1385000,3,619,137.0,-37.7543,144.9318
650000,3,160,129.0,-37.7403,144.8989
460000,2,0,72.0,-37.7545,144.8964
1000000,3,291,224.0,-37.7499,144.8927
980000,3,464,,-37.7545,144.9332
520000,2,0,73.0,-37.7486,144.9072
585000,2,160,,-37.7421,144.8995
1295000,4,696,,-37.7465,144.8983
720000,3,190,142.0,-37.7418,144.8918
732500,2,196,,-37.7515,144.9084
1635000,4,638,227.0,-37.7523,144.9052
485000,2,0,73.0,-37.7504,144.9138
980000,3,503,,-37.7463,144.8934
840000,3,282,,-37.7468,144.9051
1001000,2,244,,-37.7543,144.9307
891000,3,0,,-37.7546,144.9134
800000,2,502,,-37.7498,144.9048
1575000,5,700,454.0,-37.7461,144.9173
280000,1,0,49.0,-37.7475,144.9194
1467000,3,683,145.0,-37.7439,144.9195
770000,3,438,,-37.754,144.926
446000,2,0,,-37.7534,144.9242
890000,2,649,108.0,-37.7445,144.9133
870000,3,319,120.0,-37.7555,144.9118
1500000,4,858,,-37.7442,144.8934
1266000,2,635,,-37.74,144.8941
1134000,3,551,114.0,-37.7571,144.9335
1756000,5,963,,-37.7501,144.9048
320500,1,0,52.0,-37.7547,144.9107
650000,2,156,,-37.746,144.9153
1065000,2,477,143.0,-37.7503,144.911
667000,2,206,,-37.7426,144.9
1610000,4,601,250.0,-37.7434,144.9256
1695000,3,855,,-37.7432,144.8947
930000,2,225,107.0,-37.7548,144.9113
1870000,4,700,,-37.755,144.9233
395000,2,0,68.0,-37.7461,144.9058
1726000,4,705,,-37.7497,144.9089
1050000,3,420,,-37.7441,144.9041
1470000,3,687,120.0,-37.7442,144.9045
801500,3,175,,-37.7393,144.894
480000,2,0,,-37.7444,144.9116
1475000,3,388,,-37.7508,144.9163
750000,3,253,145.0,-37.7397,144.898
390000,2,0,66.0,-37.7554,144.9127
453000,2,0,,-37.7494,144.921
1170000,4,0,180.0,-37.7465,144.91
1600000,4,519,218.0,-37.7517,144.9086
1535000,4,638,227.0,-37.7523,144.9052
1400000,3,383,,-37.7565,144.9241
435000,2,0,66.0,-37.7461,144.9079
457000,2,0,,-37.7534,144.9242
1460000,3,605,138.0,-37.7546,144.9042
736000,2,0,106.0,-37.7412,144.8974
405000,2,121,,-37.7401,144.8923
450000,2,0,65.0,-37.745,144.915
740000,2,250,104.0,-37.7457,144.9061
691000,2,201,80.0,-37.7454,144.928
370000,2,0,,-37.7558,144.9233
2355000,4,715,273.0,-37.7582,144.9128
1255000,2,0,,-37.7488,144.9165
1560000,4,650,,-37.7452,144.8941
1330000,3,687,,-37.7585,144.9316
1625000,3,858,165.0,-37.7417,144.8961
1150000,3,300,145.0,-37.7548,144.9315
1085000,3,325,,-37.7525,144.9232
1800000,7,870,,-37.7517,144.9018
360000,2,0,68.0,-37.754,144.9209
645000,2,170,88.0,-37.7475,144.8959
250000,1,0,125.0,-37.7523,144.9221
1630000,3,563,,-37.7579,144.9114
850000,3,580,,-37.753,144.891
872000,3,862,135.0,-37.7399,144.8964
935000,3,247,,-37.7462,144.8949
630000,2,0,83.0,-37.7543,144.9066
440000,2,1011,77.0,-37.7556,144.9132
1811000,5,657,284.0,-37.7548,144.9098
1500000,3,440,190.0,-37.7524,144.9074
1290000,3,605,,-37.7541,144.9265
1045000,3,429,,-37.7453,144.9183
1290000,3,618,132.0,-37.7442,144.9249
953000,2,414,,-37.7466,144.8941
1100000,3,0,700.0,-37.7566,144.9155
820000,3,0,,-37.752,144.9079
1270000,3,411,266.0,-37.757,144.9251
1445000,3,400,168.0,-37.7542,144.9117
1113000,3,533,127.0,-37.7509,144.8922
370000,2,0,59.0,-37.7482,144.908
1505000,3,625,,-37.7489,144.9073
590000,2,0,,-37.7451,144.9145
396000,2,0,56.0,-37.7428,144.9086
1580000,3,758,,-37.7401,144.9013
393000,2,999,,-37.7396,144.902
260000,1,0,,-37.7428,144.9086
1320000,3,766,,-37.7388,144.9006
450000,2,88,59.0,-37.7389,144.8998
1360000,5,463,196.0,-37.7379,144.9022
340000,2,0,65.0,-37.7433,144.9074
765000,3,0,134.0,-37.7364,144.8977
1605000,3,607,,-37.7371,144.8973
712000,3,189,104.0,-37.7374,144.9006
1425000,3,10100,,-37.7376,144.8954
1250000,3,327,144.0,-37.7723,145.0179
1350000,3,309,110.0,-37.7828,145.0154
1125000,2,530,,-37.7788,145.0203
1064000,3,235,,-37.7698,145.0183
1220000,2,537,92.0,-37.7689,145.0177
1160000,4,381,145.0,-37.7735,145.0192
505000,2,0,70.0,-37.7755,145.0178
602000,2,0,77.0,-37.7845,145.0105
846000,3,185,107.0,-37.7665,145.0175
400000,2,0,68.0,-37.7719,145.0195
610000,2,66,,-37.7722,145.0178
445000,2,0,56.0,-37.7782,145.0162
730000,2,116,,-37.7818,145.0161
1730000,4,490,226.0,-37.7749,145.0242
438000,2,0,,-37.7762,145.0213
1700000,3,743,,-37.7728,145.026
510000,2,1658,68.0,-37.7781,145.0157
300000,1,0,,-37.7839,145.0171
750000,3,170,,-37.7674,145.0209
2350000,3,735,,-37.7706,145.0225
1350000,3,553,109.0,-37.7728,145.0214
2000000,4,575,280.0,-37.7671,145.0176
1010000,2,285,,-37.774,145.0244
1065000,3,630,,-37.7713,145.0196
805000,2,140,2.0,-37.7697,145.0203
1055000,3,382,140.0,-37.7696,145.0188
548000,2,0,68.0,-37.7845,145.0105
1500000,3,0,126.0,-37.7714,145.0173
600000,2,0,75.0,-37.7732,145.0193
1510000,1,453,,-37.7772,145.0232
545000,2,0,77.0,-37.7682,145.0209
1145000,3,590,,-37.7673,145.021
1375000,3,496,122.0,-37.7737,145.018
1000000,2,128,,-37.7941,144.9802
1252000,3,0,137.0,-37.8029,144.975
810000,2,0,71.0,-37.7941,144.9802
692000,2,0,,-37.7988,144.9772
1780000,4,186,,-37.8048,144.9806
947500,1,87,66.0,-37.8019,144.9821
1460000,2,0,105.0,-37.8006,144.9814
1520000,3,0,,-37.7951,144.9776
880000,2,0,105.0,-37.7953,144.9775
3310000,4,337,291.0,-37.8052,144.9739
1481000,3,138,,-37.795,144.9806
2200000,3,187,,-37.8003,144.9806
1250000,3,113,105.0,-37.7966,144.9821
1440000,3,95,,-37.8032,144.9825
1315000,2,141,,-37.7946,144.9765
1950000,4,177,152.0,-37.7999,144.9759
597000,1,0,,-37.7941,144.9802
650000,2,0,,-37.799,144.9756
465000,1,0,52.0,-37.7974,144.9799
1620000,3,132,165.0,-37.8004,144.9768
1600000,3,261,,-37.803,144.9806
850000,3,2782,115.0,-37.8005,144.9787
790000,2,0,,-37.7967,144.9836
1122000,2,106,101.0,-37.7968,144.9781
660000,2,0,,-37.8035,144.9826
1300000,2,157,110.0,-37.7941,144.98
420000,1,782,42.0,-37.8055,144.9809
715000,2,0,74.0,-37.7967,144.9836
458000,1,0,62.0,-37.7964,144.9839
800000,2,64,138.0,-37.7956,144.9804
710000,2,0,90.0,-37.7953,144.9775
630000,2,0,70.0,-37.8024,144.9835
4011000,4,286,275.0,-37.7999,144.9755
677000,2,67,,-37.7969,144.9759
700000,2,4332,85.0,-37.7846,144.9785
860000,2,104,70.0,-37.7927,144.9796
870000,2,107,64.0,-37.7898,144.9794
1116000,3,152,,-37.791,144.9809
1450000,4,266,175.0,-37.7797,144.9861
930000,2,2778,3558.0,-37.7903,144.9859
700000,2,4296,,-37.7846,144.9785
2170000,3,177,,-37.7851,144.9934
358500,1,0,40.0,-37.7925,144.9786
1000000,3,249,,-37.7754,144.9806
770000,2,134,151.0,-37.7916,144.9784
1008000,2,150,77.0,-37.7833,144.9819
1015000,3,112,145.0,-37.7912,144.9825
1371000,2,197,128.0,-37.7835,144.9816
1054000,2,0,,-37.7903,144.9859
1055000,2,122,,-37.7818,144.9863
720000,2,4296,,-37.7846,144.9785
1286000,3,275,116.0,-37.7779,144.9862
1655000,3,176,,-37.7892,144.9773
1181000,2,148,,-37.7835,144.9799
1600000,3,188,129.0,-37.7829,144.9788
2875000,5,818,,-37.7749,144.9864
990000,2,145,,-37.791,144.9779
1950000,4,233,216.0,-37.7786,144.9818
3400000,3,445,175.0,-37.786,144.9864
1785000,4,188,165.0,-37.7815,144.9869
1315000,2,143,,-37.7887,144.9888
1210000,2,223,118.0,-37.7829,144.9782
1275000,3,104,110.0,-37.7813,144.9834
1141000,2,378,,-37.7739,144.9819
1255000,2,148,,-37.7841,144.9793
1700000,3,240,,-37.782,144.9834
1290000,2,136,92.0,-37.7819,144.9824
750000,2,0,95.0,-37.7761,144.9792
674000,3,0,,-37.7899,144.9869
675000,2,0,92.0,-37.7918,144.9824
1700000,4,127,209.0,-37.7855,144.9789
875000,2,106,,-37.7823,144.9864
1080000,3,77,133.0,-37.7923,144.9776
1851000,3,225,,-37.7852,144.9868
1222500,2,487,105.0,-37.7737,144.9822
330000,1,0,,-37.782,144.9896
1232000,2,0,,-37.7848,144.9806
899000,2,153,,-37.7851,144.9784
2300000,4,475,,-37.7786,144.9846
937500,2,100,72.0,-37.788,144.9791
1710000,3,357,,-37.7778,144.9824
1600000,3,370,,-37.7794,144.9892
1300000,3,203,110.0,-37.7834,144.9862
2300000,4,197,,-37.7828,144.9832
490000,2,4296,,-37.7846,144.9785
1300000,3,127,135.0,-37.7851,144.9809
1300000,3,309,,-37.776,144.9832
2150000,3,202,307.0,-37.7835,144.9867
775000,3,0,,-37.7918,144.9824
1581000,3,193,132.0,-37.7836,144.985
602000,2,0,48.0,-37.7794,144.989
650000,2,0,75.0,-37.777,144.9838
1283000,2,204,,-37.7824,144.9801
1450000,3,118,103.0,-37.7839,144.9807
1325000,2,160,,-37.783,144.9866
865500,2,168,,-37.7835,144.9339
365000,2,0,60.0,-37.7833,144.9255
380000,1,2077,,-37.7852,144.9216
425000,2,0,63.0,-37.7833,144.9255
280000,1,0,,-37.7839,144.9347
870000,3,167,,-37.7869,144.9228
391000,2,0,59.0,-37.7825,144.9239
715000,2,0,,-37.7852,144.9223
1130000,3,294,140.0,-37.7856,144.9292
1110000,3,272,131.0,-37.7857,144.931
950000,2,193,,-37.7861,144.9238
918000,2,136,78.0,-37.7839,144.9343
730000,2,140,98.0,-37.7867,144.9342
360000,2,0,,-37.7826,144.9273
855000,2,225,85.0,-37.7849,144.9197
860000,2,202,,-37.7849,144.9257
1012000,3,212,102.0,-37.7818,144.9247
885000,3,162,,-37.7869,144.9253
1315000,2,313,20.0,-37.7853,144.9235
1700000,4,616,,-37.7837,144.9319
1205000,3,0,,-37.7826,144.9261
395000,2,0,60.0,-37.7833,144.9255
476000,2,0,,-37.783,144.932
250000,1,0,,-37.7854,144.9326
556000,2,0,79.0,-37.784,144.9356
845000,2,0,,-37.7838,144.9273
345000,1,0,46.0,-37.7826,144.9311
1100000,3,179,150.0,-37.7857,144.9305
957000,2,165,,-37.7847,144.9341
991000,3,402,,-37.7867,144.9249
850000,4,162,,-37.7866,144.9343
395000,1,818,50.0,-37.788,144.9306
350000,2,0,,-37.7857,144.9244
1115000,3,244,84.0,-37.7823,144.9278
420500,2,0,52.0,-37.783,144.932
585000,3,259,,-37.7955,144.9063
85000,1,0,,-37.7911,144.89
1225000,4,319,130.0,-37.7943,144.8875
431000,2,0,,-37.7963,144.8853
1003000,3,292,98.0,-37.797,144.9051
840000,3,164,93.0,-37.7959,144.8863
1362000,3,497,156.0,-37.7958,144.9024
977000,4,154,161.0,-37.7983,144.8911
216000,1,0,50.0,-37.7907,144.8924
876000,3,204,106.0,-37.8012,144.8921
227000,1,0,52.0,-37.7907,144.8924
841000,4,250,160.0,-37.7959,144.8989
605000,2,2794,87.0,-37.8044,144.9064
305000,2,47,35.0,-37.8014,144.8959
480000,2,556,75.0,-37.7919,144.8854
357000,1,0,,-37.7964,144.9027
910000,3,361,118.0,-37.7913,144.8879
291000,1,665,46.0,-37.7978,144.8918
375000,2,0,,-37.7906,144.8856
752000,2,215,98.0,-37.7922,144.891
1155000,3,585,120.0,-37.7941,144.8924
930000,3,413,,-37.7931,144.893
490000,2,0,,-37.8006,144.881
853000,3,0,141.0,-37.7962,144.8851
1290000,3,411,,-37.7969,144.9049
480000,3,0,90.0,-37.7949,144.9007
775000,2,277,87.0,-37.7901,144.8883
900000,2,210,,-37.7969,144.883
281000,2,0,65.0,-37.7891,144.8912
1300000,4,0,190.0,-37.7923,144.8848
714000,3,164,3.0,-37.7948,144.8868
775000,3,197,,-37.8021,144.8924
950000,2,657,92.0,-37.7909,144.8884
674000,3,8680,,-37.8016,144.9082
760000,3,265,115.0,-37.7975,144.8894
420000,2,0,75.0,-37.8042,144.9049
560000,2,111,,-37.7969,144.8852
575000,2,162,,-37.796,144.899
1100000,3,633,,-37.802,144.889
932000,2,451,130.0,-37.8023,144.8915
780000,3,323,129.0,-37.7935,144.8893
295000,2,0,69.0,-37.7903,144.891
433000,2,0,66.0,-37.8017,144.8957
410000,2,65,80.0,-37.7881,144.8838
1170000,2,184,103.0,-37.7988,144.902
375000,1,0,50.0,-37.8006,144.881
615000,2,207,,-37.7975,144.8855
747000,3,246,120.0,-37.8012,144.8924
275000,1,0,,-37.8053,144.9029
1045000,3,384,,-37.7976,144.8976
775000,3,242,99.0,-37.7956,144.8848
571000,2,0,78.0,-37.8025,144.9073
310000,2,0,,-37.7878,144.8919
305000,1,59,70.0,-37.7903,144.8899
860500,3,322,228.0,-37.7963,144.8862
820000,3,122,,-37.8021,144.8976
210000,1,0,,-37.7878,144.8904
875000,3,262,92.0,-37.8022,144.8924
370000,2,0,75.0,-37.7992,144.8961
711000,2,253,90.0,-37.7968,144.8887
665000,3,0,,-37.8016,144.9082
690500,2,212,98.0,-37.7903,144.8879
747000,2,320,94.0,-37.7964,144.8871
858000,2,313,93.0,-37.7966,144.9016
699000,4,0,126.0,-37.7905,144.8882
835000,2,222,109.0,-37.7962,144.8844
661000,2,132,83.0,-37.7946,144.8903
757500,2,258,108.0,-37.7959,144.8901
282000,1,1783,42.0,-37.7949,144.9007
699000,3,125,113.0,-37.7922,144.8831
850000,3,190,99.0,-37.795,144.883
315000,2,882,74.0,-37.7899,144.893
740000,3,211,94.0,-37.8059,144.901
360000,2,0,,-37.8012,144.8964
980000,3,196,154.0,-37.7987,144.9034
561000,3,0,,-37.7952,144.909
316000,2,0,55.0,-37.789,144.8932
800000,2,260,,-37.7969,144.9042
760000,2,130,70.0,-37.7988,144.9045
735000,3,112,168.0,-37.8001,144.8797
823000,2,238,,-37.7946,144.8944
1225000,4,319,130.0,-37.7943,144.8875
296000,2,0,,-37.789,144.8932
886500,3,268,,-37.7942,144.8933
767500,3,458,98.0,-37.7942,144.8832
395000,2,0,79.0,-37.8006,144.9053
815000,4,369,151.0,-37.7914,144.8957
757000,3,102,102.0,-37.7987,144.8807
1450000,4,799,160.0,-37.7958,144.9001
745000,2,355,74.0,-37.7931,144.8938
716000,2,274,275.0,-37.7939,144.8846
1735000,3,680,170.0,-37.854,145.0832
1699000,3,653,,-37.8573,145.077
3400000,4,856,265.0,-37.8628,145.0436
3730000,4,919,353.0,-37.8637,145.0438
1800000,4,868,217.0,-37.8522,145.0893
1998000,4,739,183.0,-37.8513,145.0601
671000,2,0,85.0,-37.8555,145.0889
3110000,4,1318,,-37.853,145.0491
1780000,3,627,,-37.8599,145.0898
1425000,3,217,163.0,-37.8639,145.0641
1530000,3,753,118.0,-37.8543,145.0889
1900000,4,708,323.0,-37.8646,145.0673
1500000,3,660,,-37.8536,145.0911
1360000,3,704,134.0,-37.852,145.0942
2175000,5,619,327.0,-37.8554,145.0611
2325000,4,638,314.0,-37.8523,145.0726
2538000,4,630,314.0,-37.856,145.0691
2300000,4,1258,254.0,-37.8552,145.082
550000,2,0,63.0,-37.8567,145.0435
1600000,3,704,134.0,-37.852,145.0942
2100000,3,904,,-37.856,145.0705
2115000,4,745,157.0,-37.8501,145.059
1700000,3,625,188.0,-37.8602,145.0925
3500000,4,859,,-37.8625,145.044
1750000,3,652,,-37.8556,145.068
967500,3,233,,-37.8515,145.0938
2077000,4,553,143.0,-37.8589,145.0413
2850000,4,1184,305.0,-37.8526,145.0848
411000,2,0,65.0,-37.85,145.0461
1222000,3,215,,-37.85,145.057
1550000,3,662,,-37.8588,145.0832
1660000,3,297,,-37.847,145.0535
2250000,5,650,,-37.8534,145.0785
1162000,2,281,,-37.8579,145.0736
2020000,4,630,351.0,-37.8667,145.0752
845000,2,207,,-37.863,145.0501
1510000,3,370,,-37.8597,145.0883
2010000,4,659,212.0,-37.8509,145.0916
2975000,4,0,30.0,-37.8541,145.0643
585000,2,0,,-37.8523,145.0936
1275000,3,669,,-37.8596,145.0871
452000,1,63,52.0,-37.8552,145.05
1625000,3,365,,-37.8526,145.0853
1800000,4,743,,-37.8566,145.0439
1820000,3,650,136.0,-37.8571,145.0766
291000,1,1097,38.0,-37.8576,145.0452
710000,2,123,,-37.8567,145.0666
2376000,4,652,230.0,-37.8479,145.0557
1020000,2,251,,-37.8627,145.0402
1456000,3,504,142.0,-37.8541,145.0544
1875000,3,607,,-37.8534,145.0735
1430000,3,385,255.0,-37.8524,145.0425
2300000,6,0,,-37.8519,145.091
345000,1,745,44.0,-37.8505,145.0459
2000000,5,696,248.0,-37.8563,145.0709
1550000,4,769,,-37.8628,145.0734
1625000,4,1005,,-37.8528,145.0487
480000,2,0,,-37.8559,145.049
585000,2,84,84.0,-37.8517,145.0796
1960000,5,650,,-37.8534,145.0785
1700000,4,650,266.0,-37.8581,145.078
680000,2,0,,-37.8566,145.0454
1220000,3,278,,-37.8574,145.0496
1375000,3,328,176.0,-37.8529,145.0605
920000,2,334,115.0,-37.8577,145.0576
382000,2,1069,33.0,-37.8547,145.0457
545000,3,0,,-37.85,145.0465
1350000,3,342,,-37.8622,145.0634
1280000,2,412,123.0,-37.8541,145.051
1825000,3,652,,-37.8552,145.0785
2825000,5,802,206.0,-37.8627,145.0719
2825000,4,885,217.0,-37.8577,145.0421
1825000,3,366,26.0,-37.8503,145.0586
328000,1,0,,-37.8588,145.0512
2016000,4,733,,-37.8561,145.0864
3085000,5,778,326.0,-37.8582,145.0715
1710000,3,557,,-37.8556,145.0499
1770000,3,603,,-37.8503,145.0754
1765000,3,650,,-37.8505,145.0852
511000,2,0,,-37.8517,145.0459
2000000,2,821,,-37.8581,145.0685
1600000,2,718,184.0,-37.858,145.0696
1880000,3,668,,-37.8489,145.0711
2352500,5,642,336.0,-37.859,145.0656
3860000,5,830,520.0,-37.8563,145.072
2625000,4,840,326.0,-37.8538,145.0641
856500,2,0,,-37.8566,145.0553
1650000,5,400,,-37.8572,145.0555
600000,2,0,1143.0,-37.8506,145.0465
690000,2,166,,-37.863,145.0631
1200000,3,541,,-37.8628,145.0486
3010000,3,677,,-37.8476,145.0554
785000,2,0,,-37.8488,145.0573
1950000,4,775,155.0,-37.8561,145.0934
2200000,3,700,142.0,-37.8553,145.0711
1751000,3,609,140.0,-37.8542,145.0733
1857000,4,548,205.0,-37.8536,145.0547
375000,1,602,,-37.8597,145.0571
720000,2,0,74.0,-37.8468,145.0515
1500000,3,401,107.0,-37.8471,145.051
2725000,4,603,246.0,-37.8521,145.0657
1723000,2,553,,-37.8464,145.0511
529500,2,0,,-37.8572,145.0423
2800000,3,762,153.0,-37.8575,145.0554
1665000,3,685,143.0,-37.8538,145.0842
600000,2,0,80.0,-37.8555,145.0518
1420000,3,615,607.0,-37.8578,145.0919
1550000,3,307,,-37.8531,145.086
420000,1,805,,-37.8592,145.0484
1920000,4,706,,-37.8573,145.0904
2100000,5,696,,-37.8478,145.0566
2410000,5,654,354.0,-37.8515,145.0922
2100000,4,645,216.0,-37.8516,145.061
2950000,4,1485,295.0,-37.8509,145.0856
390000,2,0,,-37.8497,145.0466
3365000,5,1339,270.0,-37.8649,145.0547
1390000,3,397,,-37.8578,145.068
1802000,4,394,,-37.8523,145.0603
1310000,3,464,,-37.8539,145.0702
1931000,3,648,193.0,-37.8547,145.0771
2000000,3,401,,-37.8583,145.0726
1250000,2,438,107.0,-37.8511,145.0428
2400000,5,709,672.0,-37.8529,145.0806
460000,2,0,,-37.8578,145.0537
610000,3,696,118.0,-37.6972,144.9431
610000,3,640,144.0,-37.6979,144.9335
555000,3,244,3.0,-37.6969,144.9299
500000,3,336,,-37.7088,144.9356
806500,3,766,127.0,-37.6988,144.9372
1150000,5,700,,-37.7095,144.9253
850000,5,487,,-37.7088,144.926
550000,4,683,138.0,-37.6964,144.9314
822000,3,700,105.0,-37.6988,144.9438
980000,3,1029,136.0,-37.7115,144.9147
670000,3,652,,-37.7062,144.9261
430000,2,164,100.0,-37.7072,144.9252
852500,2,832,,-37.7126,144.9122
1025000,4,1011,,-37.712,144.9127
540000,2,164,114.0,-37.7082,144.9178
530000,2,643,,-37.6978,144.9276
721000,3,674,,-37.7102,144.9362
737000,3,640,97.0,-37.6986,144.9243
575500,3,701,,-37.6953,144.9397
600000,3,702,,-37.6999,144.9387
460000,3,224,3.0,-37.702,144.9507
370000,3,259,,-37.6977,144.9149
691000,3,753,,-37.7065,144.9374
500000,3,589,,-37.6993,144.9393
545000,3,136,130.0,-37.7112,144.9142
670000,3,734,140.0,-37.7007,144.9378
572000,3,627,,-37.6974,144.9326
702000,4,606,124.0,-37.7104,144.9088
730000,2,705,115.0,-37.706,144.9245
711500,3,667,81.0,-37.7005,144.9185
820000,3,805,,-37.708,144.9211
810000,5,695,176.0,-37.7028,144.9377
250000,2,0,61.0,-37.711,144.9178
460000,3,325,106.0,-37.7001,144.9291
793000,3,780,120.0,-37.7,144.9427
340000,2,0,74.0,-37.7071,144.9176
596000,3,624,,-37.6967,144.9313
447500,3,320,130.0,-37.6949,144.9122
588000,3,616,125.0,-37.7029,144.9053
420000,3,0,96.0,-37.7025,144.9504
410000,2,200,81.0,-37.7002,144.9428
688000,3,700,,-37.7022,144.924
612500,3,635,,-37.7006,144.9239
525000,3,665,85.0,-37.6966,144.9331
703000,3,704,102.0,-37.7021,144.9136
608000,3,252,150.0,-37.7006,144.9299
705000,5,612,,-37.7022,144.9054
320500,2,3056,,-37.7042,144.9214
577000,3,706,,-37.7053,144.9372
230000,2,1996,,-37.702,144.9154
607000,4,0,131.0,-37.7102,144.9112
765500,3,780,180.0,-37.6955,144.9389
470000,3,187,99.0,-37.7098,144.9163
482500,3,265,,-37.7083,144.9158
